Epoch,Iter,Loss
253,0,0.177099928
253,1,0.167123958
253,2,0.140710056
253,3,0.162126273
253,4,0.147059411
254,0,0.153415233
254,1,0.179144874
254,2,0.159854442
254,3,0.187529176
254,4,0.209938496
255,0,0.179187328
255,1,0.213277847
255,2,0.239354998
255,3,0.211138695
255,4,0.160186619
256,0,0.195287615
256,1,0.144235596
256,2,0.188964009
256,3,0.191865146
256,4,0.180508658
257,0,0.205903023
257,1,0.1760979
257,2,0.201869786
257,3,0.15827994
257,4,0.248268485
258,0,0.158486694
258,1,0.153551474
258,2,0.177873373
258,3,0.206640065
258,4,0.154538393
259,0,0.202687681
259,1,0.170371503
259,2,0.190222591
259,3,0.188463241
259,4,0.19620955
260,0,0.204456896
260,1,0.158698976
260,2,0.192516476
260,3,0.152207315
260,4,0.203397438
261,0,0.186968446
261,1,0.205766633
261,2,0.179963723
261,3,0.149700582
261,4,0.179436654
262,0,0.17247431
262,1,0.129999533
262,2,0.161593422
262,3,0.191619575
262,4,0.214937761
263,0,0.180425256
263,1,0.161964476
263,2,0.157745078
263,3,0.188055813
263,4,0.227875739
264,0,0.179735348
264,1,0.190909803
264,2,0.200697467
264,3,0.136003792
264,4,0.167738661
265,0,0.176505387
265,1,0.13503924
265,2,0.161482871
265,3,0.186958015
265,4,0.147486806
266,0,0.157331139
266,1,0.167104125
266,2,0.150408864
266,3,0.202163428
266,4,0.170786932
267,0,0.164553523
267,1,0.19824338
267,2,0.189855352
267,3,0.228887945
267,4,0.180424139
268,0,0.15899232
268,1,0.169967771
268,2,0.218803167
268,3,0.143528476
268,4,0.148141682
269,0,0.118208036
269,1,0.14221099
269,2,0.14878273
269,3,0.186104417
269,4,0.187700599
270,0,0.165254518
270,1,0.139660373
270,2,0.159533054
270,3,0.152815402
270,4,0.172502458
271,0,0.151855022
271,1,0.174889162
271,2,0.162322193
271,3,0.18169333
271,4,0.162809372
272,0,0.170652419
272,1,0.195660323
272,2,0.267591894
272,3,0.136644319
272,4,0.190778136
273,0,0.181108564
273,1,0.204171076
273,2,0.172708035
273,3,0.208495736
273,4,0.178770393
274,0,0.181190133
274,1,0.170185581
274,2,0.166583702
274,3,0.240122974
274,4,0.154792786
275,0,0.152060479
275,1,0.152418733
275,2,0.215268135
275,3,0.192325592
275,4,0.224476293
276,0,0.174373358
276,1,0.164370656
276,2,0.178018451
276,3,0.208998233
276,4,0.180520654
277,0,0.183410853
277,1,0.186843485
277,2,0.182051256
277,3,0.18102245
277,4,0.139936939
278,0,0.16030246
278,1,0.205669239
278,2,0.153942212
278,3,0.159395903
278,4,0.161810458
279,0,0.229210049
279,1,0.146007583
279,2,0.214806616
279,3,0.133804873
279,4,0.162354141
280,0,0.133090496
280,1,0.159740224
280,2,0.177178219
280,3,0.178954184
280,4,0.174718887
281,0,0.15095219
281,1,0.169515669
281,2,0.164342552
281,3,0.144644961
281,4,0.182179108
282,0,0.131589755
282,1,0.208147138
282,2,0.170087636
282,3,0.160212427
282,4,0.157358423
283,0,0.201574981
283,1,0.153678715
283,2,0.15630053
283,3,0.202259898
283,4,0.160107702
284,0,0.173726037
284,1,0.124755375
284,2,0.172267824
284,3,0.148424476
284,4,0.205188274
285,0,0.162517995
285,1,0.176074952
285,2,0.176268041
285,3,0.201441675
285,4,0.180487901
286,0,0.145261854
286,1,0.136495963
286,2,0.123436593
286,3,0.162715897
286,4,0.188475028
287,0,0.211397022
287,1,0.244764775
287,2,0.141446501
287,3,0.164283708
287,4,0.180757925
288,0,0.193784177
288,1,0.152839482
288,2,0.1780774
288,3,0.146165431
288,4,0.19070603
289,0,0.125972286
289,1,0.162321061
289,2,0.191028982
289,3,0.150955886
289,4,0.132886723
290,0,0.184428394
290,1,0.18089667
290,2,0.172869876
290,3,0.169567645
290,4,0.213173404
291,0,0.158866465
291,1,0.208471507
291,2,0.142104357
291,3,0.17702052
291,4,0.194826543
292,0,0.190456003
292,1,0.159893677
292,2,0.173936278
292,3,0.133330822
292,4,0.17107743
293,0,0.144569129
293,1,0.127862692
293,2,0.199413255
293,3,0.146933943
293,4,0.193570852
294,0,0.188754454
294,1,0.168197632
294,2,0.164216354
294,3,0.17643337
294,4,0.167932212
295,0,0.12353684
295,1,0.160744935
295,2,0.120955117
295,3,0.164862156
295,4,0.115411252
296,0,0.158404008
296,1,0.115401097
296,2,0.113328114
296,3,0.15946579
296,4,0.145883888
297,0,0.140626192
297,1,0.151608944
297,2,0.181341767
297,3,0.162639335
297,4,0.232618362
298,0,0.156928077
298,1,0.176795542
298,2,0.13227275
298,3,0.160455391
298,4,0.12473318
299,0,0.181558341
299,1,0.123999812
299,2,0.187943012
299,3,0.186163709
299,4,0.145708442
300,0,0.147376105
300,1,0.205639586
300,2,0.141933829
300,3,0.216802612
300,4,0.151044905
301,0,0.162347883
301,1,0.136860162
301,2,0.132426322
301,3,0.135079086
301,4,0.246779263
302,0,0.16228199
302,1,0.150089294
302,2,0.264398754
302,3,0.178489625
302,4,0.168893397
303,0,0.129005462
303,1,0.164145052
303,2,0.128922179
303,3,0.127197579
303,4,0.130330801
304,0,0.170826048
304,1,0.16441609
304,2,0.136155397
304,3,0.178479299
304,4,0.161045432
305,0,0.170190692
305,1,0.196967423
305,2,0.140884623
305,3,0.122778632
305,4,0.15536499
306,0,0.150696978
306,1,0.198247164
306,2,0.141053051
306,3,0.178991333
306,4,0.149258196
307,0,0.166742384
307,1,0.22421658
307,2,0.188294023
307,3,0.169359624
307,4,0.203980193
308,0,0.126781642
308,1,0.157571495
308,2,0.171964496
308,3,0.127005354
308,4,0.18510443
309,0,0.169919372
309,1,0.135536164
309,2,0.194163829
309,3,0.145462871
309,4,0.126240566
310,0,0.170248032
310,1,0.170871496
310,2,0.149599344
310,3,0.174923152
310,4,0.122424692
311,0,0.181565762
311,1,0.123183891
311,2,0.165746987
311,3,0.103367731
311,4,0.155435681
312,0,0.176798791
312,1,0.19064489
312,2,0.134559363
312,3,0.123815119
312,4,0.173040107
313,0,0.163760141
313,1,0.182502791
313,2,0.120427005
313,3,0.138390452
313,4,0.130403489
314,0,0.132786736
314,1,0.11092779
314,2,0.141218081
314,3,0.148947656
314,4,0.168778867
315,0,0.148245752
315,1,0.172631815
315,2,0.181963518
315,3,0.165229261
315,4,0.164896041
316,0,0.110515371
316,1,0.12113221
316,2,0.096376091
316,3,0.16636236
316,4,0.195965216
317,0,0.201188624
317,1,0.107858017
317,2,0.153677464
317,3,0.147117823
317,4,0.132665247
318,0,0.131623358
318,1,0.179635599
318,2,0.157332391
318,3,0.155732751
318,4,0.139914453
319,0,0.169190779
319,1,0.11450737
319,2,0.133430004
319,3,0.121658593
319,4,0.165603653
320,0,0.153655469
320,1,0.123719633
320,2,0.155044764
320,3,0.17903927
320,4,0.118634991
321,0,0.111016676
321,1,0.144586027
321,2,0.085250571
321,3,0.132612735
321,4,0.119121149
322,0,0.132689536
322,1,0.136575803
322,2,0.128294319
322,3,0.142465889
322,4,0.113676965
323,0,0.129060939
323,1,0.128574342
323,2,0.117840722
323,3,0.146814361
323,4,0.135002643
324,0,0.158941716
324,1,0.135453522
324,2,0.161264569
324,3,0.12905255
324,4,0.156149924
325,0,0.124342769
325,1,0.114742175
325,2,0.155524716
325,3,0.150596887
325,4,0.136886239
326,0,0.125121444
326,1,0.13127479
326,2,0.097636193
326,3,0.16242443
326,4,0.106628008
327,0,0.167108238
327,1,0.138673246
327,2,0.134555638
327,3,0.152931795
327,4,0.144057155
328,0,0.1105472
328,1,0.130593747
328,2,0.129894435
328,3,0.142548725
328,4,0.152693838
329,0,0.145819977
329,1,0.145259231
329,2,0.144332707
329,3,0.151577502
329,4,0.176081389
330,0,0.124998949
330,1,0.149701625
330,2,0.127422675
330,3,0.153206557
330,4,0.108951584
331,0,0.11176721
331,1,0.139842525
331,2,0.160660625
331,3,0.129783213
331,4,0.129159123
332,0,0.209059775
332,1,0.135386139
332,2,0.109766871
332,3,0.10018836
332,4,0.131497577
333,0,0.130376458
333,1,0.139789641
333,2,0.12966615
333,3,0.116568327
333,4,0.134380832
334,0,0.145392895
334,1,0.115023136
334,2,0.132383764
334,3,0.111683361
334,4,0.167273208
335,0,0.122847244
335,1,0.106311694
335,2,0.121648841
335,3,0.196230993
335,4,0.141356692
336,0,0.101650208
336,1,0.14390412
336,2,0.13657546
336,3,0.098297484
336,4,0.121368684
337,0,0.125407055
337,1,0.120100439
337,2,0.187236905
337,3,0.103318512
337,4,0.161040306
338,0,0.127330303
338,1,0.132173806
338,2,0.138657421
338,3,0.118553832
338,4,0.146019399
339,0,0.123736963
339,1,0.113320664
339,2,0.095247626
339,3,0.144230559
339,4,0.105027795
340,0,0.128500521
340,1,0.11385031
340,2,0.148871407
340,3,0.148331508
340,4,0.121741734
341,0,0.158945054
341,1,0.15741004
341,2,0.17988345
341,3,0.14182736
341,4,0.159271628
342,0,0.146757871
342,1,0.143075854
342,2,0.117889732
342,3,0.138358653
342,4,0.119217426
343,0,0.117441252
343,1,0.130081907
343,2,0.139204323
343,3,0.086556792
343,4,0.114994809
344,0,0.150951356
344,1,0.156509176
344,2,0.123309851
344,3,0.105540939
344,4,0.117293566
345,0,0.119524196
345,1,0.123720378
345,2,0.105530076
345,3,0.130758494
345,4,0.135221153
346,0,0.120695591
346,1,0.127530172
346,2,0.099543855
346,3,0.14806959
346,4,0.120813668
347,0,0.161090463
347,1,0.104640171
347,2,0.097549513
347,3,0.148914635
347,4,0.122493133
348,0,0.149544194
348,1,0.107807927
348,2,0.129479796
348,3,0.136948317
348,4,0.109418981
349,0,0.125430897
349,1,0.110996306
349,2,0.119054198
349,3,0.13373217
349,4,0.118096694
350,0,0.096187145
350,1,0.12733756
350,2,0.14477697
350,3,0.124720454
350,4,0.147186249
351,0,0.117845573
351,1,0.105945654
351,2,0.139310837
351,3,0.124866515
351,4,0.136760831
352,0,0.118720211
352,1,0.154062852
352,2,0.103624538
352,3,0.149858594
352,4,0.170805693
353,0,0.111205831
353,1,0.129987523
353,2,0.116032474
353,3,0.127782792
353,4,0.144719929
354,0,0.173072726
354,1,0.13103497
354,2,0.128330991
354,3,0.108731613
354,4,0.095666215
355,0,0.15827395
355,1,0.111762464
355,2,0.122655377
355,3,0.106663801
355,4,0.123631187
356,0,0.128126383
356,1,0.146823019
356,2,0.115115121
356,3,0.132206932
356,4,0.119440816
357,0,0.137906015
357,1,0.115237057
357,2,0.106506042
357,3,0.078520045
357,4,0.102861263
358,0,0.101936467
358,1,0.113882735
358,2,0.103182897
358,3,0.143323198
358,4,0.159470633
359,0,0.115095384
359,1,0.119347103
359,2,0.166087985
359,3,0.11200802
359,4,0.173075527
360,0,0.146576762
360,1,0.13100414
360,2,0.152463898
360,3,0.102235764
360,4,0.131492496
361,0,0.134324983
361,1,0.105881758
361,2,0.122770295
361,3,0.135526031
361,4,0.146948293
362,0,0.107340343
362,1,0.090317868
362,2,0.109441303
362,3,0.133156091
362,4,0.106265016
363,0,0.104239807
363,1,0.099291317
363,2,0.167951629
363,3,0.113369763
363,4,0.177051425
364,0,0.101297565
364,1,0.107216276
364,2,0.136008412
364,3,0.08113192
364,4,0.085543305
365,0,0.127265692
365,1,0.101786457
365,2,0.133735552
365,3,0.130509198
365,4,0.119614154
366,0,0.13806808
366,1,0.135924965
366,2,0.145623058
366,3,0.132655114
366,4,0.13811256
367,0,0.089003816
367,1,0.120204054
367,2,0.117936701
367,3,0.10423401
367,4,0.11537268
368,0,0.149378777
368,1,0.133873075
368,2,0.093771175
368,3,0.145476446
368,4,0.129626855
369,0,0.08818236
369,1,0.114185572
369,2,0.110469565
369,3,0.087227307
369,4,0.109667547
370,0,0.118436225
370,1,0.105370305
370,2,0.088315725
370,3,0.094623819
370,4,0.124407604
371,0,0.140457958
371,1,0.111469477
371,2,0.120196909
371,3,0.125162572
371,4,0.165054187
372,0,0.140356064
372,1,0.119054891
372,2,0.117160752
372,3,0.163155153
372,4,0.149717063
373,0,0.109845638
373,1,0.129141077
373,2,0.110544831
373,3,0.12815915
373,4,0.158976346
374,0,0.110335462
374,1,0.118991554
374,2,0.127995133
374,3,0.104888193
374,4,0.115125656
375,0,0.12218532
375,1,0.121614091
375,2,0.095792249
375,3,0.096815251
375,4,0.085419297
376,0,0.098325811
376,1,0.109565057
376,2,0.112142272
376,3,0.098923296
376,4,0.124029316
377,0,0.115211979
377,1,0.108213387
377,2,0.140531078
377,3,0.094019055
377,4,0.083588444
378,0,0.098291099
378,1,0.14609383
378,2,0.120232455
378,3,0.1363879
378,4,0.106001668
379,0,0.107225075
379,1,0.075543694
379,2,0.076744646
379,3,0.106648661
379,4,0.09607707
380,0,0.102782227
380,1,0.132367998
380,2,0.127714753
380,3,0.093222141
380,4,0.119506635
381,0,0.159942672
381,1,0.097241938
381,2,0.11704275
381,3,0.104278356
381,4,0.129000098
382,0,0.103206202
382,1,0.084702224
382,2,0.111553878
382,3,0.106253505
382,4,0.136365592
383,0,0.083661467
383,1,0.160379231
383,2,0.121062361
383,3,0.104108647
383,4,0.118950084
384,0,0.166525707
384,1,0.076891795
384,2,0.089499593
384,3,0.135585159
384,4,0.108551271
385,0,0.143688872
385,1,0.094079673
385,2,0.089559369
385,3,0.083197914
385,4,0.149788857
386,0,0.114078119
386,1,0.144841075
386,2,0.115325049
386,3,0.090926491
386,4,0.097461879
387,0,0.085537463
387,1,0.08799684
387,2,0.174398586
387,3,0.133198082
387,4,0.117581345
388,0,0.110076562
388,1,0.144528568
388,2,0.09501037
388,3,0.104221553
388,4,0.104977801
389,0,0.10964521
389,1,0.127831578
389,2,0.130837649
389,3,0.106862605
389,4,0.115745619
390,0,0.143583462
390,1,0.129900157
390,2,0.138087407
390,3,0.117145263
390,4,0.097562268
391,0,0.109348208
391,1,0.102887183
391,2,0.115591004
391,3,0.151737273
391,4,0.107105695
392,0,0.097691067
392,1,0.129632056
392,2,0.08654964
392,3,0.11499247
392,4,0.101220161
393,0,0.090349227
393,1,0.10808339
393,2,0.110948138
393,3,0.10544768
393,4,0.130669892
394,0,0.156921476
394,1,0.150491357
394,2,0.137641519
394,3,0.164139032
394,4,0.102093466
395,0,0.102781579
395,1,0.127030462
395,2,0.114002198
395,3,0.102907792
395,4,0.119319007
396,0,0.104245603
396,1,0.122994564
396,2,0.117883623
396,3,0.123732284
396,4,0.104424722
397,0,0.135347903
397,1,0.099732287
397,2,0.116342098
397,3,0.093106657
397,4,0.114884287
398,0,0.173452079
398,1,0.099988692
398,2,0.089234546
398,3,0.108755961
398,4,0.087245509
399,0,0.113446869
399,1,0.120025799
399,2,0.117866263
399,3,0.121472389
399,4,0.131610155
400,0,0.132257879
400,1,0.154042467
400,2,0.112770528
400,3,0.122006759
400,4,0.101984031
401,0,0.116227657
401,1,0.11829409
401,2,0.1465213
401,3,0.099152558
401,4,0.141592354
402,0,0.114516109
402,1,0.100592285
402,2,0.127692401
402,3,0.130732834
402,4,0.116551101
403,0,0.118080601
403,1,0.088113368
403,2,0.151861876
403,3,0.090523824
403,4,0.101502858
404,0,0.153146178
404,1,0.11452537
404,2,0.11577519
404,3,0.091137141
404,4,0.113541663
405,0,0.129316121
405,1,0.089939952
405,2,0.130890414
405,3,0.109913498
405,4,0.160900995
406,0,0.106568038
406,1,0.10975568
406,2,0.137911558
406,3,0.112901859
406,4,0.113746941
407,0,0.078725755
407,1,0.108883269
407,2,0.115023635
407,3,0.128878653
407,4,0.140227914
408,0,0.099241674
408,1,0.135252282
408,2,0.136571214
408,3,0.083735943
408,4,0.143258601
409,0,0.10546343
409,1,0.114049062
409,2,0.092075586
409,3,0.136253342
409,4,0.100652784
410,0,0.105159476
410,1,0.104304694
410,2,0.121820129
410,3,0.115899064
410,4,0.072795279
411,0,0.132858396
411,1,0.109131262
411,2,0.10471265
411,3,0.148682028
411,4,0.120100908
412,0,0.092619061
412,1,0.111952364
412,2,0.108819485
412,3,0.090480492
412,4,0.103523225
413,0,0.127891004
413,1,0.140631273
413,2,0.115387946
413,3,0.15923059
413,4,0.106458589
414,0,0.095034719
414,1,0.146911323
414,2,0.10453932
414,3,0.117780238
414,4,0.127228126
415,0,0.06875658
415,1,0.101668984
415,2,0.10844475
415,3,0.145414963
415,4,0.103928737
416,0,0.112691015
416,1,0.08715941
416,2,0.140309557
416,3,0.111285388
416,4,0.102764912
417,0,0.124069035
417,1,0.105833612
417,2,0.130987272
417,3,0.106069021
417,4,0.099096812
418,0,0.12883018
418,1,0.075859115
418,2,0.10974735
418,3,0.128786981
418,4,0.107823178
419,0,0.128885806
419,1,0.097578302
419,2,0.11333327
419,3,0.08984746
419,4,0.111399792
420,0,0.155681357
420,1,0.110095471
420,2,0.102143541
420,3,0.130347595
420,4,0.098099798
421,0,0.121649191
421,1,0.119481772
421,2,0.090734094
421,3,0.134471714
421,4,0.110262088
422,0,0.125861481
422,1,0.108257309
422,2,0.094768271
422,3,0.10824357
422,4,0.115681499
423,0,0.128828287
423,1,0.089482911
423,2,0.140997827
423,3,0.100593299
423,4,0.098978207
424,0,0.080569983
424,1,0.072509564
424,2,0.087818995
424,3,0.097062126
424,4,0.118060857
425,0,0.118457161
425,1,0.086682588
425,2,0.108689532
425,3,0.07366626
425,4,0.123432904
426,0,0.094420314
426,1,0.094999492
426,2,0.075727031
426,3,0.125796854
426,4,0.102333367
427,0,0.136017844
427,1,0.089230523
427,2,0.129955932
427,3,0.131553113
427,4,0.113393456
428,0,0.114345133
428,1,0.093411334
428,2,0.099440783
428,3,0.083191894
428,4,0.099787012
429,0,0.072405495
429,1,0.09594667
429,2,0.104951724
429,3,0.08553645
429,4,0.106509887
430,0,0.113521166
430,1,0.112317108
430,2,0.106242955
430,3,0.130303159
430,4,0.105716869
431,0,0.126385629
431,1,0.084430814
431,2,0.104618825
431,3,0.090018906
431,4,0.086150967
432,0,0.089546472
432,1,0.145523056
432,2,0.074107841
432,3,0.093895778
432,4,0.095541596
433,0,0.109993562
433,1,0.069273174
433,2,0.103058435
433,3,0.097376511
433,4,0.119878627
434,0,0.101896718
434,1,0.128544092
434,2,0.102399223
434,3,0.1195959
434,4,0.085456401
435,0,0.120166332
435,1,0.141450837
435,2,0.091281928
435,3,0.116569772
435,4,0.097529516
436,0,0.077901691
436,1,0.14069888
436,2,0.11452733
436,3,0.130689293
436,4,0.143010646
437,0,0.099506155
437,1,0.112071842
437,2,0.100582346
437,3,0.119637765
437,4,0.105870038
438,0,0.097713664
438,1,0.099885479
438,2,0.124677375
438,3,0.08547321
438,4,0.096414141
439,0,0.094264656
439,1,0.117140815
439,2,0.109046258
439,3,0.113628879
439,4,0.102969378
440,0,0.120084666
440,1,0.152520001
440,2,0.096626468
440,3,0.108623952
440,4,0.09671779
441,0,0.122161493
441,1,0.127509609
441,2,0.099286437
441,3,0.115601182
441,4,0.11174164
442,0,0.125320822
442,1,0.114937417
442,2,0.122638538
442,3,0.110252276
442,4,0.095293254
443,0,0.099573694
443,1,0.089209594
443,2,0.149569377
443,3,0.105312139
443,4,0.126962483
444,0,0.124399185
444,1,0.093393587
444,2,0.121768929
444,3,0.102014259
444,4,0.108878486
445,0,0.079447061
445,1,0.120367378
445,2,0.115937307
445,3,0.110148467
445,4,0.133029684
446,0,0.134981304
446,1,0.10037908
446,2,0.085779741
446,3,0.096381232
446,4,0.12057215
447,0,0.087439403
447,1,0.107697539
447,2,0.127821356
447,3,0.101484627
447,4,0.105459973
448,0,0.139861137
448,1,0.126265079
448,2,0.112341389
448,3,0.111117043
448,4,0.114531286
449,0,0.091280274
449,1,0.088633627
449,2,0.082869731
449,3,0.109243169
449,4,0.094686791
450,0,0.068008415
450,1,0.114519887
450,2,0.115546912
450,3,0.098121315
450,4,0.099749327
451,0,0.094255626
451,1,0.077664949
451,2,0.108220056
451,3,0.117388882
451,4,0.112804949
452,0,0.11622183
452,1,0.105676226
452,2,0.082096562
452,3,0.137747645
452,4,0.115692496
453,0,0.120737724
453,1,0.091985688
453,2,0.119381025
453,3,0.115221739
453,4,0.110911258
454,0,0.102569751
454,1,0.114285931
454,2,0.126503855
454,3,0.096855909
454,4,0.111096486
455,0,0.089653566
455,1,0.090022884
455,2,0.097989932
455,3,0.091939077
455,4,0.080717847
456,0,0.12072897
456,1,0.10527131
456,2,0.088668346
456,3,0.113863371
456,4,0.09145616
457,0,0.101417363
457,1,0.12132135
457,2,0.090166897
457,3,0.121071234
457,4,0.10645102
458,0,0.111466736
458,1,0.077852301
458,2,0.128682196
458,3,0.106815949
458,4,0.108651683
459,0,0.10928601
459,1,0.089256302
459,2,0.135278016
459,3,0.088865161
459,4,0.088961922
460,0,0.108205177
460,1,0.083466753
460,2,0.113439374
460,3,0.108628593
460,4,0.08021187
461,0,0.099535786
461,1,0.081430972
461,2,0.133213073
461,3,0.132511929
461,4,0.075756148
462,0,0.103862613
462,1,0.094283268
462,2,0.126438662
462,3,0.123746738
462,4,0.116785109
463,0,0.110357299
463,1,0.114461049
463,2,0.073199347
463,3,0.089131087
463,4,0.073830813
464,0,0.114291616
464,1,0.125672489
464,2,0.105821356
464,3,0.107163191
464,4,0.095590256
465,0,0.087835215
465,1,0.089075737
465,2,0.1033407
465,3,0.076881789
465,4,0.118151911
466,0,0.070883729
466,1,0.098979339
466,2,0.082099639
466,3,0.084073812
466,4,0.091911159
467,0,0.090721861
467,1,0.105823159
467,2,0.094088353
467,3,0.107749306
467,4,0.118242554
468,0,0.111523941
468,1,0.067362659
468,2,0.090789959
468,3,0.131249905
468,4,0.101870373
469,0,0.082225583
469,1,0.118178077
469,2,0.117549747
469,3,0.111405581
469,4,0.100224823
470,0,0.095343322
470,1,0.084920019
470,2,0.090716757
470,3,0.103356875
470,4,0.078837864
471,0,0.117130205
471,1,0.096171498
471,2,0.103156418
471,3,0.099777639
471,4,0.095350228
472,0,0.08869002
472,1,0.086994216
472,2,0.096829243
472,3,0.125513479
472,4,0.096710131
473,0,0.128321633
473,1,0.094145566
473,2,0.086804666
473,3,0.108490594
473,4,0.076403059
474,0,0.088354275
474,1,0.093647718
474,2,0.109502167
474,3,0.102554068
474,4,0.073421881
475,0,0.091401316
475,1,0.097345531
475,2,0.076928183
475,3,0.082092136
475,4,0.10988149
476,0,0.0918364
476,1,0.076232702
476,2,0.101619951
476,3,0.123578943
476,4,0.077182308
477,0,0.112958029
477,1,0.107075565
477,2,0.082831867
477,3,0.097023986
477,4,0.097408302
478,0,0.133098558
478,1,0.114875406
478,2,0.114922769
478,3,0.069164999
478,4,0.100223042
479,0,0.078005373
479,1,0.119296283
479,2,0.140814468
479,3,0.096924394
479,4,0.129083171
480,0,0.114751086
480,1,0.103669748
480,2,0.080469862
480,3,0.083609596
480,4,0.097851716
481,0,0.088979386
481,1,0.110245511
481,2,0.101933636
481,3,0.089850418
481,4,0.105785027
482,0,0.07119374
482,1,0.104491979
482,2,0.096367158
482,3,0.072738037
482,4,0.121804059
483,0,0.081894778
483,1,0.115953609
483,2,0.104963161
483,3,0.10251908
483,4,0.078601338
484,0,0.10069178
484,1,0.114303961
484,2,0.071630247
484,3,0.13031593
484,4,0.100250214
485,0,0.100725912
485,1,0.084444493
485,2,0.113814145
485,3,0.084020525
485,4,0.108213112
486,0,0.096909717
486,1,0.089878201
486,2,0.090863973
486,3,0.115884095
486,4,0.076118484
487,0,0.091708034
487,1,0.102331959
487,2,0.110238604
487,3,0.091492333
487,4,0.106318511
488,0,0.098228879
488,1,0.09102387
488,2,0.069681466
488,3,0.109240949
488,4,0.11578317
489,0,0.08269076
489,1,0.10462191
489,2,0.088951938
489,3,0.096672192
489,4,0.106481165
490,0,0.08208929
490,1,0.095264494
490,2,0.100416958
490,3,0.095790818
490,4,0.097802892
491,0,0.103592053
491,1,0.114442244
491,2,0.095389754
491,3,0.110630289
491,4,0.116185814
492,0,0.070302136
492,1,0.109760351
492,2,0.079178497
492,3,0.074332878
492,4,0.090819359
493,0,0.077677295
493,1,0.081205644
493,2,0.069510393
493,3,0.097103514
493,4,0.113866523
494,0,0.115543559
494,1,0.103785113
494,2,0.097821549
494,3,0.102685809
494,4,0.083989576
495,0,0.105703905
495,1,0.093781643
495,2,0.086781405
495,3,0.099994496
495,4,0.084811382
496,0,0.074396878
496,1,0.101514496
496,2,0.072172321
496,3,0.084798738
496,4,0.06685622
497,0,0.079919554
497,1,0.081557006
497,2,0.099501446
497,3,0.073140427
497,4,0.080904365
498,0,0.073562533
498,1,0.072976902
498,2,0.098796397
498,3,0.093497947
498,4,0.083441295
499,0,0.076367408
499,1,0.089711174
499,2,0.075219199
499,3,0.100493729
499,4,0.108537674
